"","iso_o","iso_d","dist"
"7032","Utah","SouthCarolina",2817.37225576762
"7033","Utah","SouthDakota",1114.4005276569
"7034","Utah","SVK",75416.3387802927
"7035","Utah","SVN",48322.2474326906
"7036","Utah","SWE",34531.4199082404
"7037","Utah","Tennessee",2281.46185065606
"7038","Utah","Texas",1659.7896504873
"7039","Utah","TUR",21726.9347382558
"7040","Utah","TWN",19711.9518683639
"7041","Utah","Utah",115.804627730203
"7042","Utah","Vermont",3226.59843910782
"7043","Utah","Virginia",2945.47085062438
"7044","Utah","Washington",1075.50394358293
"7045","Utah","WestVirginia",2674.86378353304
"7046","Utah","Wisconsin",1934.33567209688
"7047","Utah","Wyoming",438.413461055162
"7048","Vermont","Alabama",1718.62026167237
"7049","Vermont","Alaska",5098.96727455017
"7050","Vermont","Arizona",3592.28369183464
"7051","Vermont","Arkansas",1963.58184521679
"7052","Vermont","AUS",23889.1263319385
"7053","Vermont","AUT",27497.5966544275
"7054","Vermont","BEL",13875.9710083275
"7055","Vermont","BGR",29026.3781191117
"7056","Vermont","BRA",15433.6560398264
"7057","Vermont","California",4029.37005658018
"7058","Vermont","CAN",689.529297823866
"7059","Vermont","CHN",35439.3911383693
"7060","Vermont","Colorado",2711.04131631964
"7061","Vermont","Connecticut",270.639722187395
"7062","Vermont","CYP",22464.880085317
"7063","Vermont","CZE",41282.8931467722
"7064","Vermont","Delaware",573.697067565355
"7065","Vermont","DEU",29926.7952198761
"7066","Vermont","DNK",21611.2144260024
"7067","Vermont","ESP",16451.6365471685
"7068","Vermont","EST",16967.7612865921
"7069","Vermont","FIN",23362.3228005333
"7070","Vermont","Florida",1971.78158052774
"7071","Vermont","FRA",15522.2098082644
"7072","Vermont","GBR",11829.4392182428
"7073","Vermont","Georgia",1529.04019360469
"7074","Vermont","GRC",20826.4903972475
"7075","Vermont","Hawaii",8007.91604508654
"7076","Vermont","HUN",33776.035376752
"7077","Vermont","Idaho",3346.1766812595
"7078","Vermont","IDN",93620.8094149943
"7079","Vermont","Illinois",1303.64683323734
"7080","Vermont","IND",69122.3104000962
"7081","Vermont","Indiana",1194.06428952762
"7082","Vermont","Iowa",1652.55281074992
"7083","Vermont","IRL",17880.7934433203
"7084","Vermont","ITA",15466.5307744871
"7085","Vermont","JPN",14984.6189054745
"7086","Vermont","Kansas",2064.90925516011
"7087","Vermont","Kentucky",1246.9791624855
"7088","Vermont","KOR",16128.0738037406
"7089","Vermont","Louisiana",2218.43402845988
"7090","Vermont","LTU",23692.4986862735
"7091","Vermont","Maine",243.84740848844
"7092","Vermont","Maryland",639.877193439334
"7093","Vermont","Massachusetts",222.040453643322
"7094","Vermont","MEX",6281.84044549607
"7095","Vermont","Michigan",932.909378404703
"7096","Vermont","Minnesota",1650.84029755153
"7097","Vermont","Mississippi",1935.32225485005
"7098","Vermont","Missouri",1731.52914295435
"7099","Vermont","Montana",2981.45462589615
"7100","Vermont","Nebraska",2025.0876363403
"7101","Vermont","Nevada",3694.29738769464
"7102","Vermont","NewHampshire",142.841212598085
"7103","Vermont","NewJersey",414.110214335943
"7104","Vermont","NewMexico",3054.70590936937
"7105","Vermont","NewYork",322.026711861131
"7106","Vermont","NLD",26536.1459246058
"7107","Vermont","NorthCarolina",1112.53873896854
"7108","Vermont","NorthDakota",2084.23758580097
"7109","Vermont","Ohio",900.009006269763
"7110","Vermont","Oklahoma",2246.89339150752
"7111","Vermont","Oregon",3892.96436647098
"7112","Vermont","Pennsylvania",525.396252582164
"7113","Vermont","POL",41315.4157199895
"7114","Vermont","PRT",13441.3394400417
"7115","Vermont","RhodeIsland",268.769289092056
"7116","Vermont","ROU",52771.8836907917
"7117","Vermont","RoW",32925.7635082045
"7118","Vermont","RUS",20161.516569638
"7119","Vermont","SouthCarolina",1323.04490778161
"7120","Vermont","SouthDakota",2069.85869187394
"7121","Vermont","SVK",55305.3137433413
"7122","Vermont","SVN",34787.075615894
"7123","Vermont","SWE",25397.5872366536
"7124","Vermont","Tennessee",1459.30033625216
"7125","Vermont","Texas",2594.18304667244
"7126","Vermont","TUR",16792.7691996316
"7127","Vermont","TWN",22062.5770110364
"7128","Vermont","Utah",3226.59843910782
"7129","Vermont","Vermont",81.5072412521975
"7130","Vermont","Virginia",805.350488486112
"7131","Vermont","Washington",3737.19994425002
"7132","Vermont","WestVirginia",870.367045481556
"7133","Vermont","Wisconsin",1288.37598441849
"7134","Vermont","Wyoming",2750.10559246045
"7135","Virginia","Alabama",947.647678491829
"7136","Virginia","Alaska",5380.15872667521
"7137","Virginia","Arizona",3136.36839024223
"7138","Virginia","Arkansas",1343.08080308196
"7139","Virginia","AUS",23305.9743503268
"7140","Virginia","AUT",30769.3410216766
"7141","Virginia","BEL",15778.2549298723
"7142","Virginia","BGR",32051.4213300925
"7143","Virginia","BRA",14670.6275461503
"7144","Virginia","California",3671.62633389087
"7145","Virginia","CAN",1628.55054724096
"7146","Virginia","CHN",37362.841072998
"7147","Virginia","Colorado",2365.08498214972
"7148","Virginia","Connecticut",577.843296924348
"7149","Virginia","CYP",24473.1146680017
"7150","Virginia","CZE",46379.6908068491
"7151","Virginia","Delaware",242.422913202989
"7152","Virginia","DEU",33859.4099360608
"7153","Virginia","DNK",24567.7049959787
"7154","Virginia","ESP",18399.3477462965
"7155","Virginia","EST",19143.9228169823
"7156","Virginia","FIN",26407.5713298339
"7157","Virginia","Florida",1161.12733643372
"7158","Virginia","FRA",17562.7697776426
"7159","Virginia","GBR",13605.2690756876
"7160","Virginia","Georgia",724.64514070927
"7161","Virginia","GRC",22872.0543211921
"7162","Virginia","Hawaii",7736.48582438509
"7163","Virginia","HUN",37674.8824614324
"7164","Virginia","Idaho",3180.56244024072
"7165","Virginia","IDN",97432.3006101495
"7166","Virginia","Illinois",981.2272351489
"7167","Virginia","IND",73728.6337499568
"7168","Virginia","Indiana",767.719656815508
"7169","Virginia","Iowa",1360.79160116275
"7170","Virginia","IRL",20736.927789592
"7171","Virginia","ITA",17235.8008036984
"7172","Virginia","JPN",15600.2474615124
"7173","Virginia","Kansas",1618.49649559339
"7174","Virginia","Kentucky",597.89346246664
"7175","Virginia","KOR",16917.2147908635
"7176","Virginia","Louisiana",1478.1943636197
"7177","Virginia","LTU",26590.7321324387
"7178","Virginia","Maine",980.681116893115
"7179","Virginia","Maryland",125.154096570452
"7180","Virginia","Massachusetts",729.303562965658
"7181","Virginia","MEX",4987.35410731509
"7182","Virginia","Michigan",772.468435618769
"7183","Virginia","Minnesota",1544.80192571307
"7184","Virginia","Mississippi",1204.18477747071
"7185","Virginia","Missouri",1236.27175792215
"7186","Virginia","Montana",2891.92937137569
"7187","Virginia","Nebraska",1702.23324958049
"7188","Virginia","Nevada",3354.4412235786
"7189","Virginia","NewHampshire",791.930185109518
"7190","Virginia","NewJersey",390.813762746237
"7191","Virginia","NewMexico",2577.84551340643
"7192","Virginia","NewYork",504.112236492141
"7193","Virginia","NLD",30229.7289278909
"7194","Virginia","NorthCarolina",299.81343027539
"7195","Virginia","NorthDakota",2046.92492846391
"7196","Virginia","Ohio",526.114491317699
"7197","Virginia","Oklahoma",1698.3316258293
"7198","Virginia","Oregon",3767.29883367486
"7199","Virginia","Pennsylvania",320.045277267819
"7200","Virginia","POL",46406.3044998226
"7201","Virginia","PRT",15108.3761808264
"7202","Virginia","RhodeIsland",682.895352684818
"7203","Virginia","ROU",58435.6016805261
"7204","Virginia","RoW",32376.814970344
"7205","Virginia","RUS",22297.020038549
"7206","Virginia","SouthCarolina",505.782669847576
"7207","Virginia","SouthDakota",1881.51906851867
"7208","Virginia","SVK",61804.2493922072
"7209","Virginia","SVN",38852.6126937128
"7210","Virginia","SWE",28868.1622268886
"7211","Virginia","Tennessee",688.013797232457
"7212","Virginia","Texas",1930.91338378923
"7213","Virginia","TUR",18408.300224057
"7214","Virginia","TWN",23054.4709907876
"7215","Virginia","Utah",2945.47085062438
"7216","Virginia","Vermont",805.350488486112
"7217","Virginia","Virginia",101.798736360753
"7218","Virginia","Washington",3674.55899526765
"7219","Virginia","WestVirginia",264.185454954887
"7220","Virginia","Wisconsin",1126.66374707294
"7221","Virginia","Wyoming",2520.00944022324
"7222","Washington","Alabama",3310.75197739923
"7223","Washington","Alaska",2261.9664616793
"7224","Washington","Arizona",1735.24519912329
"7225","Washington","Arkansas",2736.57781714119
"7226","Washington","AUS",18644.8384897668
"7227","Washington","AUT",36676.695377371
"7228","Washington","BEL",19708.612175104
"7229","Washington","BGR",37367.8273567991
"7230","Washington","BRA",21753.1112790496
"7231","Washington","California",1286.34932305881
"7232","Washington","CAN",1719.07938080157
"7233","Washington","CHN",29304.8556477342
"7234","Washington","Colorado",1571.02080170156
"7235","Washington","Connecticut",3853.42791885094
"7236","Washington","CYP",27842.881666459
"7237","Washington","CZE",55244.4967600722
"7238","Washington","Delaware",3765.88940781179
"7239","Washington","DEU",41033.2850785225
"7240","Washington","DNK",28834.7139193465
"7241","Washington","ESP",24919.3489044425
"7242","Washington","EST",20894.2875999063
"7243","Washington","FIN",28690.0680865471
"7244","Washington","Florida",4049.18849663926
"7245","Washington","FRA",22468.5136118067
"7246","Washington","GBR",17356.901082715
"7247","Washington","Georgia",3494.43190021863
"7248","Washington","GRC",27056.3300445828
"7249","Washington","Hawaii",4359.869179116
"7250","Washington","HUN",44328.6290688277
"7251","Washington","Idaho",528.939249321462
"7252","Washington","IDN",79762.199540335
"7253","Washington","Illinois",2700.18605275672
"7254","Washington","IND",68887.9623130243
"7255","Washington","Indiana",2911.7404842389
"7256","Washington","Iowa",2305.34063666634
"7257","Washington","IRL",27092.0368281983
"7258","Washington","ITA",21386.0821980695
"7259","Washington","JPN",11157.4790933119
"7260","Washington","Kansas",2239.51449099325
"7261","Washington","Kentucky",3113.68203179671
"7262","Washington","KOR",12601.9323997115
"7263","Washington","Louisiana",3142.40736080297
"7264","Washington","LTU",29679.8965896142
"7265","Washington","Maine",3945.95305626572
"7266","Washington","Maryland",3679.00474442522
"7267","Washington","Massachusetts",3925.34124165987
"7268","Washington","MEX",5726.01890228979
"7269","Washington","Michigan",2928.9317351357
"7270","Washington","Minnesota",2137.65019287522
"7271","Washington","Mississippi",3136.68265962764
"7272","Washington","Missouri",2554.05007236611
"7273","Washington","Montana",701.361902649673
"7274","Washington","Nebraska",2012.26027773531
"7275","Washington","Nevada",1140.78417908379
"7276","Washington","NewHampshire",3871.99908409459
"7277","Washington","NewJersey",3789.87780284417
"7278","Washington","NewMexico",1876.23007598934
"7279","Washington","NewYork",3716.08322052978
"7280","Washington","NLD",37478.3090900958
"7281","Washington","NorthCarolina",3669.09260480176
"7282","Washington","NorthDakota",1633.17164916787
"7283","Washington","Ohio",3156.54493853208
"7284","Washington","Oklahoma",2411.68870943611
"7285","Washington","Oregon",241.507637785461
"7286","Washington","Pennsylvania",3585.64434921085
"7287","Washington","POL",53704.8162845938
"7288","Washington","PRT",21466.3630463885
"7289","Washington","RhodeIsland",3940.09955825216
"7290","Washington","ROU",67292.2583481621
"7291","Washington","RoW",40983.884419088
"7292","Washington","RUS",22358.4946906867
"7293","Washington","SouthCarolina",3664.13752097234
"7294","Washington","SouthDakota",1752.41734476922
"7295","Washington","SVK",72770.1323627086
"7296","Washington","SVN",46955.1261472464
"7297","Washington","SWE",32845.9351010623
"7298","Washington","Tennessee",3148.4053816778
"7299","Washington","Texas",2727.19785933127
"7300","Washington","TUR",20899.2785491357
"7301","Washington","TWN",17775.6616478544
"7302","Washington","Utah",1075.50394358293
"7303","Washington","Vermont",3737.19994425002
"7304","Washington","Virginia",3674.55899526765
"7305","Washington","Washington",141.4255864077
"7306","Washington","WestVirginia",3402.66295508918
"7307","Washington","Wisconsin",2542.50122554366
"7308","Washington","Wyoming",1212.86274511881
"7309","WestVirginia","Alabama",813.973150353795
"7310","WestVirginia","Alaska",5139.7816631206
"7311","WestVirginia","Arizona",2885.54690645337
"7312","WestVirginia","Arkansas",1121.4793002365
"7313","WestVirginia","AUS",22961.7325235472
"7314","WestVirginia","AUT",31235.3891750098
"7315","WestVirginia","BEL",16062.6636450172
"7316","WestVirginia","BGR",32508.7003791132
"7317","WestVirginia","BRA",15169.3818950905
"7318","WestVirginia","California",3408.78137401323
"7319","WestVirginia","CAN",1419.24679309581
"7320","WestVirginia","CHN",36859.540056963
"7321","WestVirginia","Colorado",2097.51085392918
"7322","WestVirginia","Connecticut",712.719606366497
"7323","WestVirginia","CYP",24795.7544634433
"7324","WestVirginia","CZE",47063.8501709975
"7325","WestVirginia","Delaware",420.948359348127
"7326","WestVirginia","DEU",34390.7307121668
"7327","WestVirginia","DNK",24870.5353681883
"7328","WestVirginia","ESP",18895.8562078495
"7329","WestVirginia","EST",19272.5522080502
"7330","WestVirginia","FIN",26569.0642064304
"7331","WestVirginia","Florida",1206.45821958806
"7332","WestVirginia","FRA",17925.956417525
"7333","WestVirginia","GBR",13863.4434602292
"7334","WestVirginia","Georgia",650.068437798502
"7335","WestVirginia","GRC",23234.2070200188
"7336","WestVirginia","Hawaii",7468.5639277165
"7337","WestVirginia","HUN",38212.6871986544
"7338","WestVirginia","Idaho",2906.88517345593
"7339","WestVirginia","IDN",96456.7924701696
"7340","WestVirginia","Illinois",714.385827841701
"7341","WestVirginia","IND",73734.4774348532
"7342","WestVirginia","Indiana",500.02228127183
"7343","WestVirginia","Iowa",1087.30181614457
"7344","WestVirginia","IRL",21162.4506611623
"7345","WestVirginia","ITA",17563.1604205979
"7346","WestVirginia","JPN",15293.5412307779
"7347","WestVirginia","Kansas",1356.45855554053
"7348","WestVirginia","Kentucky",345.746050240607
"7349","WestVirginia","KOR",16628.6142515561
"7350","WestVirginia","Louisiana",1329.22455995199
"7351","WestVirginia","LTU",26835.2250707568
"7352","WestVirginia","Maine",1085.8883935255
"7353","WestVirginia","Maryland",279.710213621179
"7354","WestVirginia","Massachusetts",861.856832348425
"7355","WestVirginia","MEX",4751.04201292013
"7356","WestVirginia","Michigan",533.5627214308
"7357","WestVirginia","Minnesota",1280.76545701749
"7358","WestVirginia","Mississippi",1039.96868432203
"7359","WestVirginia","Missouri",976.560924169412
"7360","WestVirginia","Montana",2619.41687826809
"7361","WestVirginia","Nebraska",1430.05096112846
"7362","WestVirginia","Nevada",3089.09789791683
"7363","WestVirginia","NewHampshire",899.366999426216
"7364","WestVirginia","NewJersey",541.810157653636
"7365","WestVirginia","NewMexico",2328.94027137554
"7366","WestVirginia","NewYork",598.656326662775
"7367","WestVirginia","NLD",30748.392616743
"7368","WestVirginia","NorthCarolina",381.169755503108
"7369","WestVirginia","NorthDakota",1782.63932772363
"7370","WestVirginia","Ohio",270.598186610224
"7371","WestVirginia","Oklahoma",1458.49601758925
"7372","WestVirginia","Oregon",3493.69836772254
"7373","WestVirginia","Pennsylvania",307.801733330141
"7374","WestVirginia","POL",46974.4443843733
"7375","WestVirginia","PRT",15583.4649169025
"7376","WestVirginia","RhodeIsland",829.801765774101
"7377","WestVirginia","ROU",59196.667171932
"7378","WestVirginia","RoW",33102.2552796495
"7379","WestVirginia","RUS",22345.6619565584
"7380","WestVirginia","SouthCarolina",518.693570594063
"7381","WestVirginia","SouthDakota",1607.5739094981
"7382","WestVirginia","SVK",62681.3195032887
"7383","WestVirginia","SVN",39493.9393979483
"7384","WestVirginia","SWE",29144.5624514662
"7385","WestVirginia","Tennessee",526.263018756451
"7386","WestVirginia","Texas",1733.78362064576
"7387","WestVirginia","TUR",18640.5922138884
"7388","WestVirginia","TWN",22713.674353185
"7389","WestVirginia","Utah",2674.86378353304
"7390","WestVirginia","Vermont",870.367045481556
"7391","WestVirginia","Virginia",264.185454954887
"7392","WestVirginia","Washington",3402.66295508918
"7393","WestVirginia","WestVirginia",115.428180563734
"7394","WestVirginia","Wisconsin",863.904682022421
"7395","WestVirginia","Wyoming",2246.54256794562
"7396","Wisconsin","Alabama",1183.47326544438
"7397","Wisconsin","Alaska",4271.23470409217
"7398","Wisconsin","Arizona",2328.11520603449
"7399","Wisconsin","Arkansas",1006.74971258966
"7400","Wisconsin","AUS",22055.6892929941
"7401","Wisconsin","AUT",31682.9979569652
"7402","Wisconsin","BEL",16399.5023151447
"7403","Wisconsin","BGR",32956.1523147621
"7404","Wisconsin","BRA",16960.7502719435
"7405","Wisconsin","California",2741.14408413465
"7406","Wisconsin","CAN",1755.44175881273
"7407","Wisconsin","CHN",34596.6201231821
"7408","Wisconsin","Colorado",1420.31338117596
"7409","Wisconsin","Connecticut",1329.50956362675
"7410","Wisconsin","CYP",25113.120301003
"7411","Wisconsin","CZE",47650.883029478
"7412","Wisconsin","Delaware",1206.41189407815
"7413","Wisconsin","DEU",34884.8090929066
"7414","Wisconsin","DNK",24949.004477601
"7415","Wisconsin","ESP",19862.270196701
"7416","Wisconsin","EST",19013.7167550604
"7417","Wisconsin","FIN",26154.4610222396
"7418","Wisconsin","Florida",1857.9071142822
"7419","Wisconsin","FRA",18462.7554069286
"7420","Wisconsin","GBR",14174.6083182765
"7421","Wisconsin","Georgia",1211.7563523332
"7422","Wisconsin","GRC",23691.6490166237
"7423","Wisconsin","Hawaii",6731.29849892375
"7424","Wisconsin","HUN",38674.9932358274
"7425","Wisconsin","Idaho",2087.6298597146
"7426","Wisconsin","IDN",91952.8892575739
"7427","Wisconsin","Illinois",214.920571760377
"7428","Wisconsin","IND",71930.5261174812
"7429","Wisconsin","Indiana",402.673927516474
"7430","Wisconsin","Iowa",375.161480690995
"7431","Wisconsin","IRL",21717.9635240365
"7432","Wisconsin","ITA",18038.606377636
"7433","Wisconsin","JPN",14120.9885050151
"7434","Wisconsin","Kansas",854.898007420879
"7435","Wisconsin","Kentucky",714.177630832207
"7436","Wisconsin","KOR",15449.9112844815
"7437","Wisconsin","Louisiana",1464.13244718983
"7438","Wisconsin","LTU",26705.1396788716
"7439","Wisconsin","Maine",1527.59268417608
"7440","Wisconsin","Maryland",1117.7606125416
"7441","Wisconsin","Massachusetts",1427.22126884281
